### var1 :  ph_sc_eta 
### var2 :  ph_et 
  -2.500	  -2.000	 +10.000	 +15.000	0.239	0.004	0.174	0.007	0.239	0.244	0.192	0.172
  -2.000	  -1.566	 +10.000	 +15.000	0.329	0.006	0.322	0.009	0.338	0.347	0.322	0.321
  -1.566	  -1.444	 +10.000	 +15.000	0.007	0.001	0.020	0.005	0.007	0.027	0.029	0.019
  -1.444	  -0.800	 +10.000	 +15.000	0.418	0.007	0.391	0.008	0.421	0.411	0.409	0.391
  -0.800	  +0.000	 +10.000	 +15.000	0.487	0.008	0.522	0.008	0.426	0.476	0.533	0.522
  +0.000	  +0.800	 +10.000	 +15.000	0.452	0.006	0.509	0.008	0.479	0.497	0.520	0.508
  +0.800	  +1.444	 +10.000	 +15.000	0.450	0.008	0.392	0.008	0.465	0.446	0.394	0.391
  +1.444	  +1.566	 +10.000	 +15.000	0.009	0.001	0.032	0.006	0.040	0.076	0.039	0.034
  +1.566	  +2.000	 +10.000	 +15.000	0.327	0.006	0.322	0.008	0.332	0.317	0.332	0.319
  +2.000	  +2.500	 +10.000	 +15.000	0.244	0.006	0.189	0.007	0.242	0.260	0.194	0.189
  -2.500	  -2.000	 +15.000	 +20.000	0.298	0.003	0.243	0.006	0.295	0.295	0.242	0.245
  -2.000	  -1.566	 +15.000	 +20.000	0.437	0.003	0.384	0.006	0.429	0.439	0.391	0.379
  -1.566	  -1.444	 +15.000	 +20.000	0.031	0.002	0.026	0.004	0.032	0.039	0.033	0.027
  -1.444	  -0.800	 +15.000	 +20.000	0.436	0.004	0.388	0.005	0.425	0.455	0.400	0.386
  -0.800	  +0.000	 +15.000	 +20.000	0.462	0.003	0.518	0.005	0.467	0.479	0.526	0.517
  +0.000	  +0.800	 +15.000	 +20.000	0.481	0.004	0.519	0.005	0.474	0.493	0.523	0.519
  +0.800	  +1.444	 +15.000	 +20.000	0.445	0.003	0.384	0.005	0.432	0.458	0.388	0.385
  +1.444	  +1.566	 +15.000	 +20.000	0.040	0.002	0.037	0.004	0.039	0.033	0.033	0.036
  +1.566	  +2.000	 +15.000	 +20.000	0.442	0.004	0.387	0.006	0.436	0.442	0.391	0.384
  +2.000	  +2.500	 +15.000	 +20.000	0.330	0.002	0.248	0.006	0.322	0.332	0.252	0.248
  -2.500	  -2.000	 +20.000	 +35.000	0.418	0.001	0.374	0.002	0.406	0.423	0.368	0.368
  -2.000	  -1.566	 +20.000	 +35.000	0.531	0.001	0.499	0.002	0.512	0.540	0.497	0.493
  -1.566	  -1.444	 +20.000	 +35.000	0.042	0.001	0.037	0.001	0.042	0.053	0.039	0.036
  -1.444	  -0.800	 +20.000	 +35.000	0.509	0.001	0.505	0.002	0.489	0.531	0.507	0.501
  -0.800	  +0.000	 +20.000	 +35.000	0.511	0.001	0.555	0.001	0.486	0.524	0.556	0.550
  +0.000	  +0.800	 +20.000	 +35.000	0.536	0.001	0.551	0.001	0.507	0.546	0.554	0.547
  +0.800	  +1.444	 +20.000	 +35.000	0.489	0.001	0.499	0.002	0.484	0.526	0.498	0.494
  +1.444	  +1.566	 +20.000	 +35.000	0.045	0.001	0.041	0.002	0.044	0.056	0.043	0.040
  +1.566	  +2.000	 +20.000	 +35.000	0.519	0.001	0.500	0.002	0.504	0.533	0.500	0.493
  +2.000	  +2.500	 +20.000	 +35.000	0.439	0.001	0.379	0.002	0.422	0.439	0.378	0.375
  -2.500	  -2.000	 +35.000	 +50.000	0.549	0.001	0.499	0.002	0.544	0.548	0.498	0.498
  -2.000	  -1.566	 +35.000	 +50.000	0.632	0.001	0.605	0.001	0.627	0.631	0.606	0.604
  -1.566	  -1.444	 +35.000	 +50.000	0.075	0.001	0.066	0.002	0.074	0.074	0.067	0.066
  -1.444	  -0.800	 +35.000	 +50.000	0.614	0.001	0.611	0.001	0.610	0.611	0.610	0.610
  -0.800	  +0.000	 +35.000	 +50.000	0.631	0.001	0.660	0.001	0.626	0.633	0.658	0.659
  +0.000	  +0.800	 +35.000	 +50.000	0.646	0.001	0.656	0.001	0.645	0.650	0.656	0.656
  +0.800	  +1.444	 +35.000	 +50.000	0.616	0.001	0.607	0.001	0.610	0.611	0.605	0.606
  +1.444	  +1.566	 +35.000	 +50.000	0.076	0.001	0.071	0.002	0.075	0.085	0.072	0.071
  +1.566	  +2.000	 +35.000	 +50.000	0.628	0.001	0.606	0.001	0.624	0.621	0.605	0.606
  +2.000	  +2.500	 +35.000	 +50.000	0.570	0.001	0.507	0.002	0.564	0.569	0.507	0.508
